JobID,JobLink,Location,WorkType,Role,Skills,Company
1885,https://www.naukri.com/job-listings-behavioral-therapist-counseling-psychologist-slim-me-go-weight-loss-solutions-private-limited-kochi-kerala-0-to-1-years-280324007721?src=jobsearchDesk&sid=17119832295023516&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Mumbai,Full-Time,Therapist,"['assessment', 'communication', 'therapy', 'Periodontal therapy', 'Patient care and communication', 'Dental instrumentation', 'Periodontal disease management', 'Oral health education', 'Periodontal therapy', 'Periodontal disease management']",Spotify Technology S.A.
1886,https://www.naukri.com/job-listings-behavioral-therapist-counseling-psychologist-slim-me-go-weight-loss-solutions-private-limited-kochi-kerala-0-to-1-years-280324007721?src=jobsearchDesk&sid=17119832295023516&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Mumbai,Temporary,Therapist,"['assessment', 'therapy', 'counselling', 'diagosis', 'research', 'group', 'family', 'Empathy', 'listening']",Paccar
1887,https://www.naukri.com/job-listings-behavioral-therapist-counseling-psychologist-slim-me-go-weight-loss-solutions-private-limited-kochi-kerala-0-to-1-years-280324007721?src=jobsearchDesk&sid=17119832295023516&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Noida,Temporary,Therapist,"['counselling', 'assessment', 'therapy', 'Periodontal therapy', 'Patient care and communication', 'Dental instrumentation', 'Periodontal disease management', 'Oral health education', 'Periodontal disease management', 'Oral health education']",Constellation Energy
1888,https://www.naukri.com/job-listings-behavioral-therapist-counseling-psychologist-slim-me-go-weight-loss-solutions-private-limited-kochi-kerala-0-to-1-years-280324007721?src=jobsearchDesk&sid=17119832295023516&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Noida,Contract,Therapist,"['communication', 'assessment', 'counselling', 'diagosis', 'research', 'group', 'family', 'listening', 'clinical psychology']",China Eastern Airlines
1889,https://www.naukri.com/job-listings-behavioral-therapist-counseling-psychologist-slim-me-go-weight-loss-solutions-private-limited-kochi-kerala-0-to-1-years-280324007721?src=jobsearchDesk&sid=17119832295023516&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Mumbai,Temporary,Therapist,"['assessment', 'communication', 'counselling', 'Periodontal therapy', 'Patient care and communication', 'Dental instrumentation', 'Periodontal disease management', 'Oral health education', 'Periodontal therapy', 'Dental instrumentation']",Reliance Industries Limited
1890,https://www.naukri.com/job-listings-behavioral-therapist-counseling-psychologist-slim-me-go-weight-loss-solutions-private-limited-kochi-kerala-0-to-1-years-280324007721?src=jobsearchDesk&sid=17119832295023516&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Mumbai,Part-Time,Therapist,"['assessment', 'therapy', 'communication', 'Periodontal therapy', 'Patient care and communication', 'Dental instrumentation', 'Periodontal disease management', 'Oral health education', 'Patient care and communication', 'Periodontal therapy']",Next plc
1891,https://www.naukri.com/job-listings-behavioral-therapist-counseling-psychologist-slim-me-go-weight-loss-solutions-private-limited-kochi-kerala-0-to-1-years-280324007721?src=jobsearchDesk&sid=17119832295023516&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Mumbai,Full-Time,Therapist,"['assessment', 'therapy', 'counselling', 'Periodontal therapy', 'Patient care and communication', 'Dental instrumentation', 'Periodontal disease management', 'Oral health education', 'Periodontal disease management', 'Dental instrumentation']",Commonwealth Bank of Australia
1892,https://www.naukri.com/job-listings-behavioral-therapist-counseling-psychologist-slim-me-go-weight-loss-solutions-private-limited-kochi-kerala-0-to-1-years-280324007721?src=jobsearchDesk&sid=17119832295023516&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Noida,Contract,Therapist,"['counselling', 'therapy', 'assessment', 'Periodontal therapy', 'Patient care and communication', 'Dental instrumentation', 'Periodontal disease management', 'Oral health education', 'Periodontal therapy', 'Periodontal disease management']",Muthoot Finance
1893,https://www.naukri.com/job-listings-behavioral-therapist-counseling-psychologist-slim-me-go-weight-loss-solutions-private-limited-kochi-kerala-0-to-1-years-280324007721?src=jobsearchDesk&sid=17119832295023516&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Hyderabad,Full-Time,Therapist,"['therapy', 'counselling', 'communication', 'hearing', 'speech', 'diagosis', 'Speech-language assessment', 'Pediatric speech therapy']",Global Payments
1894,https://www.naukri.com/job-listings-behavioral-therapist-counseling-psychologist-slim-me-go-weight-loss-solutions-private-limited-kochi-kerala-0-to-1-years-280324007721?src=jobsearchDesk&sid=17119832295023516&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Chennai,Intern,Therapist,"['communication', 'therapy', 'counselling', 'hearing', 'speech', 'diagosis', 'Speech-language assessment', 'Child development']",Yum China Holdings
1895,https://www.naukri.com/job-listings-behavioral-therapist-counseling-psychologist-slim-me-go-weight-loss-solutions-private-limited-kochi-kerala-0-to-1-years-280324007721?src=jobsearchDesk&sid=17119832295023516&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Hyderabad,Full-Time,Therapist,"['communication', 'counselling', 'therapy', 'hearing', 'speech', 'diagosis', 'Child development', 'Pediatric speech therapy']",Hartford Financial Services Group
1896,https://www.naukri.com/job-listings-behavioral-therapist-counseling-psychologist-slim-me-go-weight-loss-solutions-private-limited-kochi-kerala-0-to-1-years-280324007721?src=jobsearchDesk&sid=17119832295023516&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Mumbai,Temporary,Therapist,"['therapy', 'counselling', 'assessment', 'Periodontal therapy', 'Patient care and communication', 'Dental instrumentation', 'Periodontal disease management', 'Oral health education', 'Periodontal therapy', 'Oral health education']",Public Service Enterprise Group
1897,https://www.naukri.com/job-listings-behavioral-therapist-counseling-psychologist-slim-me-go-weight-loss-solutions-private-limited-kochi-kerala-0-to-1-years-280324007721?src=jobsearchDesk&sid=17119832295023516&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Pune,Part-Time,Therapist,"['communication', 'assessment', 'counselling', 'Periodontal therapy', 'Patient care and communication', 'Dental instrumentation', 'Periodontal disease management', 'Oral health education', 'Patient care and communication', 'Periodontal therapy']",Fidelity National Financial
1898,https://www.naukri.com/job-listings-behavioral-therapist-counseling-psychologist-slim-me-go-weight-loss-solutions-private-limited-kochi-kerala-0-to-1-years-280324007721?src=jobsearchDesk&sid=17119832295023516&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Mumbai,Intern,Therapist,"['assessment', 'therapy', 'communication', 'diagosis', 'research', 'group', 'family', 'clinical psychology', 'Empathy']",CHS
1899,https://www.naukri.com/job-listings-behavioral-therapist-counseling-psychologist-slim-me-go-weight-loss-solutions-private-limited-kochi-kerala-0-to-1-years-280324007721?src=jobsearchDesk&sid=17119832295023516&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Hyderabad,Contract,Therapist,"['assessment', 'communication', 'counselling', 'diagosis', 'research', 'group', 'family', 'clinical psychology', 'listening']",Morgan Stanley
1900,https://www.naukri.com/job-listings-behavioral-therapist-counseling-psychologist-slim-me-go-weight-loss-solutions-private-limited-kochi-kerala-0-to-1-years-280324007721?src=jobsearchDesk&sid=17119832295023516&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Chennai,Intern,Therapist,"['assessment', 'counselling', 'therapy', 'hearing', 'speech', 'diagosis', 'Pediatric speech therapy', 'Individualized treatment']",Paramount Global
1901,https://www.naukri.com/job-listings-behavioral-therapist-counseling-psychologist-slim-me-go-weight-loss-solutions-private-limited-kochi-kerala-0-to-1-years-280324007721?src=jobsearchDesk&sid=17119832295023516&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Chennai,Temporary,Therapist,"['counselling', 'therapy', 'assessment', 'hearing', 'speech', 'diagosis', 'Child development', 'Speech-language assessment']",Campbell Soup
1902,https://www.naukri.com/job-listings-behavioral-therapist-counseling-psychologist-slim-me-go-weight-loss-solutions-private-limited-kochi-kerala-0-to-1-years-280324007721?src=jobsearchDesk&sid=17119832295023516&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Mumbai,Part-Time,Therapist,"['therapy', 'communication', 'counselling', 'hearing', 'speech', 'diagosis', 'Pediatric speech therapy', 'Speech-language assessment']",Energy Transfer
1903,https://www.naukri.com/job-listings-behavioral-therapist-counseling-psychologist-slim-me-go-weight-loss-solutions-private-limited-kochi-kerala-0-to-1-years-280324007721?src=jobsearchDesk&sid=17119832295023516&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Noida,Full-Time,Therapist,"['counselling', 'assessment', 'communication', 'hearing', 'speech', 'diagosis', 'Child development', 'Pediatric speech therapy']",DTE Energy
1904,https://www.naukri.com/job-listings-behavioral-therapist-counseling-psychologist-slim-me-go-weight-loss-solutions-private-limited-kochi-kerala-0-to-1-years-280324007721?src=jobsearchDesk&sid=17119832295023516&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Noida,Temporary,Therapist,"['counselling', 'communication', 'assessment', 'hearing', 'speech', 'diagosis', 'Pediatric speech therapy', 'Individualized treatment']",Best Buy
1905,https://www.naukri.com/job-listings-behavioral-therapist-counseling-psychologist-slim-me-go-weight-loss-solutions-private-limited-kochi-kerala-0-to-1-years-280324007721?src=jobsearchDesk&sid=17119832295023516&xp=3&px=1&nignbevent_src=jobsearchDeskGNB,Noida,Full-Time,Therapist,"['counselling', 'assessment', 'communication', 'hearing', 'speech', 'diagosis', 'Pediatric speech therapy', 'Child development']",UGI
1906,https://www.naukri.com/job-listings-web-designer-photoshop-illustrator-pradeepit-bengaluru-3-to-6-years-270324500321?src=jobsearchDesk&sid=17119832833577067&xp=7&px=1&nignbevent_src=jobsearchDeskGNB,Mumbai,Part-Time,Web Designer,"['javascript', 'web design tools', 'html/css', 'ux/ui design', 'html5', 'bootstrap', 'Responsive Design', ' WordPress', 'User interface (UI) design', 'Frontend web development']",Genuine Parts
1907,https://www.naukri.com/job-listings-web-designer-photoshop-illustrator-pradeepit-bengaluru-3-to-6-years-270324500321?src=jobsearchDesk&sid=17119832833577067&xp=7&px=1&nignbevent_src=jobsearchDeskGNB,Chennai,Full-Time,Web Designer,"['jQuery', 'html/css', 'React', 'html/css', 'javascript', 'photoshop', 'web designing', 'jquery', 'Visual communication', 'Typography', 'Creativity Attention to detail Collaboration', 'HTML and CSS Responsive design']",Anglo American plc
1908,https://www.naukri.com/job-listings-web-designer-photoshop-illustrator-pradeepit-bengaluru-3-to-6-years-270324500321?src=jobsearchDesk&sid=17119832833577067&xp=7&px=1&nignbevent_src=jobsearchDeskGNB,Hyderabad,Full-Time,Web Designer,"['Node.js', 'React', 'web design tools', 'ux/ui design', 'html5', 'bootstrap', 'Responsive Design', ' WordPress', 'HTML/CSS Responsive design', 'Adobe Creative Suite Collaboration skills']",Sanmina
1909,https://www.naukri.com/job-listings-web-designer-photoshop-illustrator-pradeepit-bengaluru-3-to-6-years-270324500321?src=jobsearchDesk&sid=17119832833577067&xp=7&px=1&nignbevent_src=jobsearchDeskGNB,Gurgaon,Part-Time,Web Designer,"['Node.js', 'javascript', 'UI/UX', 'ux/ui design', 'html5', 'bootstrap', 'Responsive Design', ' WordPress', 'HTML/CSS Responsive design', 'Frontend web development']",Macy's
1910,https://www.naukri.com/job-listings-web-designer-photoshop-illustrator-pradeepit-bengaluru-3-to-6-years-270324500321?src=jobsearchDesk&sid=17119832833577067&xp=7&px=1&nignbevent_src=jobsearchDeskGNB,Pune,Intern,Web Designer,"['Node.js', 'web design tools', 'javascript', 'html/css', 'javascript', 'photoshop', 'web designing', 'jquery', 'Visual communication', 'HTML and CSS Responsive design', 'Typography', 'Graphic design software (e.g., Adobe Creative Suite)']",Sydney Airport Holdings
1911,https://www.naukri.com/job-listings-web-designer-photoshop-illustrator-pradeepit-bengaluru-3-to-6-years-270324500321?src=jobsearchDesk&sid=17119832833577067&xp=7&px=1&nignbevent_src=jobsearchDeskGNB,Kolkata,Temporary,Web Designer,"['web design tools', 'jQuery', 'UI/UX', 'html/css', 'javascript', 'photoshop', 'web designing', 'jquery', 'HTML and CSS Responsive design', 'Graphic design software (e.g., Adobe Creative Suite)', 'User interface (UI) principles', 'Visual communication']",DTE Energy
1912,https://www.naukri.com/job-listings-web-designer-photoshop-illustrator-pradeepit-bengaluru-3-to-6-years-270324500321?src=jobsearchDesk&sid=17119832833577067&xp=7&px=1&nignbevent_src=jobsearchDeskGNB,Mumbai,Full-Time,Web Designer,"['javascript', 'web design tools', 'React', 'ux/ui design', 'html5', 'bootstrap', 'Responsive Design', ' WordPress', 'HTML/CSS Responsive design', 'Adobe Creative Suite Collaboration skills']",Cipla
1913,https://www.naukri.com/job-listings-web-designer-photoshop-illustrator-pradeepit-bengaluru-3-to-6-years-270324500321?src=jobsearchDesk&sid=17119832833577067&xp=7&px=1&nignbevent_src=jobsearchDeskGNB,Noida,Part-Time,Web Designer,"['Node.js', 'React', 'jQuery', 'ux/ui design', 'E-commerce platforms(shopify)', 'responsive design', 'magento', 'UX/UI design', 'Mobile responsiveness', 'Payment gateway integration']",Cairn Energy
1914,https://www.naukri.com/job-listings-web-designer-photoshop-illustrator-pradeepit-bengaluru-3-to-6-years-270324500321?src=jobsearchDesk&sid=17119832833577067&xp=7&px=1&nignbevent_src=jobsearchDeskGNB,Kolkata,Intern,Web Designer,"['javascript', 'html/css', 'web design tools', 'html/css', 'javascript', 'photoshop', 'web designing', 'jquery', 'Visual communication', 'User interface (UI) principles', 'Creativity Attention to detail Collaboration', 'Graphic design software (e.g., Adobe Creative Suite)']",State Farm Insurance
1915,https://www.naukri.com/job-listings-web-designer-photoshop-illustrator-pradeepit-bengaluru-3-to-6-years-270324500321?src=jobsearchDesk&sid=17119832833577067&xp=7&px=1&nignbevent_src=jobsearchDeskGNB,Hyderabad,Intern,Web Designer,"['web design tools', 'html/css', 'React', 'css3', 'bootstrap', 'xml', 'html5']",Sonic Automotive
1916,https://www.naukri.com/job-listings-web-designer-photoshop-illustrator-pradeepit-bengaluru-3-to-6-years-270324500321?src=jobsearchDesk&sid=17119832833577067&xp=7&px=1&nignbevent_src=jobsearchDeskGNB,Mumbai,Part-Time,Web Designer,"['html/css', 'web design tools', 'React', 'ux/ui design', 'html5', 'bootstrap', 'Responsive Design', ' WordPress', 'User interface (UI) design', 'HTML/CSS Responsive design']",Coal India Limited
1917,https://www.naukri.com/job-listings-web-designer-photoshop-illustrator-pradeepit-bengaluru-3-to-6-years-270324500321?src=jobsearchDesk&sid=17119832833577067&xp=7&px=1&nignbevent_src=jobsearchDeskGNB,Bangalore,Intern,Web Designer,"['web design tools', 'React', 'Node.js', 'ux/ui design', 'html5', 'bootstrap', 'Responsive Design', ' WordPress', 'Adobe Creative Suite Collaboration skills', 'User interface (UI) design']",LPL Financial Holdings
1918,https://www.naukri.com/job-listings-web-designer-photoshop-illustrator-pradeepit-bengaluru-3-to-6-years-270324500321?src=jobsearchDesk&sid=17119832833577067&xp=7&px=1&nignbevent_src=jobsearchDeskGNB,Gurgaon,Temporary,Web Designer,"['jQuery', 'html/css', 'web design tools', 'html/css', 'javascript', 'photoshop', 'web designing', 'jquery', 'User interface (UI) principles', 'Creativity Attention to detail Collaboration', 'Visual communication', 'Typography']",Activision Blizzard
1919,https://www.naukri.com/job-listings-web-designer-photoshop-illustrator-pradeepit-bengaluru-3-to-6-years-270324500321?src=jobsearchDesk&sid=17119832833577067&xp=7&px=1&nignbevent_src=jobsearchDeskGNB,Chennai,Part-Time,Web Designer,"['jQuery', 'Node.js', 'html/css', 'html/css', 'javascript', 'photoshop', 'web designing', 'jquery', 'Creativity Attention to detail Collaboration', 'HTML and CSS Responsive design', 'Color theory', 'User interface (UI) principles']",CenterPoint Energy
